path:hsa04120	Ubiquitin mediated proteolysis	9606.ENSP00000344259;9606.ENSP00000301764;9606.ENSP00000387362;9606.ENSP00000262854;9606.ENSP00000379931;9606.ENSP00000376808;9606.ENSP00000338348;9606.ENSP00000376215;9606.ENSP00000363019;9606.ENSP00000390427;9606.ENSP00000227758;9606.ENSP00000359206;9606.ENSP00000281623;9606.ENSP00000265428;9606.ENSP00000287156;9606.ENSP00000281708;9606.ENSP00000261609;9606.ENSP00000274255;9606.ENSP00000256996;9606.ENSP00000348838;9606.ENSP00000454445;9606.ENSP00000465676;9606.ENSP00000268058;9606.ENSP00000219548;9606.ENSP00000355865;9606.ENSP00000380178;9606.ENSP00000408994;9606.ENSP00000261819;9606.ENSP00000339109;9606.ENSP00000264122;9606.ENSP00000262370;9606.ENSP00000443191;9606.ENSP00000360613;9606.ENSP00000273480;9606.ENSP00000354621;9606.ENSP00000338413;9606.ENSP00000264033;9606.ENSP00000346240;9606.ENSP00000321239;9606.ENSP00000444856;9606.ENSP00000309198;9606.ENSP00000217169;9606.ENSP00000263464;9606.ENSP00000329418;9606.ENSP00000308450;9606.ENSP00000378529;9606.ENSP00000333266;9606.ENSP00000384109;9606.ENSP00000326804;9606.ENSP00000412957;9606.ENSP00000265094;9606.ENSP00000382713;9606.ENSP00000345530;9606.ENSP00000253023;9606.ENSP00000310686;9606.ENSP00000434614;9606.ENSP00000385021;9606.ENSP00000337853;9606.ENSP00000418960;9606.ENSP00000283943;9606.ENSP00000376765;9606.ENSP00000363322;9606.ENSP00000262294;9606.ENSP00000363095;9606.ENSP00000381045;9606.ENSP00000354340;9606.ENSP00000222402;9606.ENSP00000340596;9606.ENSP00000347858;9606.ENSP00000284811;9606.ENSP00000261427;9606.ENSP00000246548;9606.ENSP00000330341;9606.ENSP00000249636;9606.ENSP00000356641;9606.ENSP00000318775;9606.ENSP00000354201;9606.ENSP00000383199;9606.ENSP00000451261;9606.ENSP00000348554;9606.ENSP00000310071;9606.ENSP00000256474;9606.ENSP00000382423;9606.ENSP00000345464;9606.ENSP00000264414;9606.ENSP00000264345;9606.ENSP00000324897;9606.ENSP00000270225;9606.ENSP00000427926;9606.ENSP00000343001;9606.ENSP00000292211;9606.ENSP00000351933;9606.ENSP00000338671;9606.ENSP00000378624;9606.ENSP00000381717;9606.ENSP00000348283;9606.ENSP00000417281;9606.ENSP00000314004;9606.ENSP00000393596;9606.ENSP00000346987;9606.ENSP00000360116;9606.ENSP00000227524;9606.ENSP00000323687;9606.ENSP00000394394;9606.ENSP00000215574;9606.ENSP00000264552;9606.ENSP00000347836;9606.ENSP00000231487;9606.ENSP00000262435;9606.ENSP00000316176;9606.ENSP00000313454;9606.ENSP00000390158;9606.ENSP00000366395;9606.ENSP00000267938;9606.ENSP00000171111;9606.ENSP00000312678;9606.ENSP00000363998;9606.ENSP00000438788;9606.ENSP00000262971;9606.ENSP00000263228;9606.ENSP00000429084;9606.ENSP00000364589;9606.ENSP00000303709;9606.ENSP00000349156;9606.ENSP00000272930;9606.ENSP00000359525;9606.ENSP00000216225;9606.ENSP00000265038;9606.ENSP00000217173;9606.ENSP00000265339;9606.ENSP00000262306;9606.ENSP00000291582;9606.ENSP00000378350;9606.ENSP00000270279
path:hsa04122	Sulfur relay system	9606.ENSP00000244051;9606.ENSP00000363205;9606.ENSP00000380318;9606.ENSP00000388320;9606.ENSP00000390011;9606.ENSP00000380157;9606.ENSP00000412922;9606.ENSP00000249042
path:hsa04130	SNARE interactions in vesicular transport	9606.ENSP00000263864;9606.ENSP00000338562;9606.ENSP00000223369;9606.ENSP00000314214;9606.ENSP00000225567;9606.ENSP00000372210;9606.ENSP00000263897;9606.ENSP00000225724;9606.ENSP00000259400;9606.ENSP00000215730;9606.ENSP00000305647;9606.ENSP00000376178;9606.ENSP00000320679;9606.ENSP00000356918;9606.ENSP00000249647;9606.ENSP00000054666;9606.ENSP00000236192;9606.ENSP00000317714;9606.ENSP00000222547;9606.ENSP00000215095;9606.ENSP00000222812;9606.ENSP00000466298;9606.ENSP00000305810;9606.ENSP00000450731;9606.ENSP00000258301;9606.ENSP00000379602;9606.ENSP00000294179;9606.ENSP00000262640;9606.ENSP00000305255;9606.ENSP00000360183;9606.ENSP00000356540;9606.ENSP00000376792
path:hsa04136	Autophagy - other	9606.ENSP00000221138;9606.ENSP00000353010;9606.ENSP00000037243;9606.ENSP00000288828;9606.ENSP00000354558;9606.ENSP00000282185;9606.ENSP00000384259;9606.ENSP00000349205;9606.ENSP00000418447;9606.ENSP00000266458;9606.ENSP00000262039;9606.ENSP00000322159;9606.ENSP00000343313;9606.ENSP00000283290;9606.ENSP00000380313;9606.ENSP00000375872;9606.ENSP00000307272;9606.ENSP00000346437;9606.ENSP00000306866;9606.ENSP00000425107;9606.ENSP00000354877;9606.ENSP00000348784;9606.ENSP00000311318;9606.ENSP00000361306;9606.ENSP00000355231;9606.ENSP00000338990;9606.ENSP00000355173;9606.ENSP00000366475;9606.ENSP00000262139
path:hsa04137	Mitophagy - animal	9606.ENSP00000351132;9606.ENSP00000338018;9606.ENSP00000321971;9606.ENSP00000345571;9606.ENSP00000037243;9606.ENSP00000448182;9606.ENSP00000360266;9606.ENSP00000353483;9606.ENSP00000343479;9606.ENSP00000263969;9606.ENSP00000318883;9606.ENSP00000350941;9606.ENSP00000258123;9606.ENSP00000329357;9606.ENSP00000314129;9606.ENSP00000269305;9606.ENSP00000266458;9606.ENSP00000358548;9606.ENSP00000324560;9606.ENSP00000263036;9606.ENSP00000343313;9606.ENSP00000295600;9606.ENSP00000302564;9606.ENSP00000356623;9606.ENSP00000262506;9606.ENSP00000351214;9606.ENSP00000230323;9606.ENSP00000438465;9606.ENSP00000365025;9606.ENSP00000370003;9606.ENSP00000221543;9606.ENSP00000306866;9606.ENSP00000389338;9606.ENSP00000304697;9606.ENSP00000256078;9606.ENSP00000256196;9606.ENSP00000235329;9606.ENSP00000318313;9606.ENSP00000374455;9606.ENSP00000379612;9606.ENSP00000223136;9606.ENSP00000384273;9606.ENSP00000217244;9606.ENSP00000357625;9606.ENSP00000309845;9606.ENSP00000302239;9606.ENSP00000355231;9606.ENSP00000355865;9606.ENSP00000329967;9606.ENSP00000258947;9606.ENSP00000352157;9606.ENSP00000246792;9606.ENSP00000336790;9606.ENSP00000265062;9606.ENSP00000355173;9606.ENSP00000307235;9606.ENSP00000367284;9606.ENSP00000339527;9606.ENSP00000289104;9606.ENSP00000257548;9606.ENSP00000364204
path:hsa04140	Autophagy - animal	9606.ENSP00000221138;9606.ENSP00000312455;9606.ENSP00000358423;9606.ENSP00000384259;9606.ENSP00000348455;9606.ENSP00000349205;9606.ENSP00000380313;9606.ENSP00000262741;9606.ENSP00000251849;9606.ENSP00000286234;9606.ENSP00000344220;9606.ENSP00000309103;9606.ENSP00000301264;9606.ENSP00000425107;9606.ENSP00000256196;9606.ENSP00000354877;9606.ENSP00000401445;9606.ENSP00000262187;9606.ENSP00000361306;9606.ENSP00000355231;9606.ENSP00000312741;9606.ENSP00000250971;9606.ENSP00000265062;9606.ENSP00000355173;9606.ENSP00000366488;9606.ENSP00000261891;9606.ENSP00000366475;9606.ENSP00000225577;9606.ENSP00000306496;9606.ENSP00000262139;9606.ENSP00000262948;9606.ENSP00000353010;9606.ENSP00000263864;9606.ENSP00000256383;9606.ENSP00000354558;9606.ENSP00000329623;9606.ENSP00000296343;9606.ENSP00000263791;9606.ENSP00000324560;9606.ENSP00000283290;9606.ENSP00000359719;9606.ENSP00000263967;9606.ENSP00000247178;9606.ENSP00000348784;9606.ENSP00000337853;9606.ENSP00000342070;9606.ENSP00000346148;9606.ENSP00000025008;9606.ENSP00000218894;9606.ENSP00000343040;9606.ENSP00000325285;9606.ENSP00000333298;9606.ENSP00000307235;9606.ENSP00000375892;9606.ENSP00000289153;9606.ENSP00000308413;9606.ENSP00000331602;9606.ENSP00000338018;9606.ENSP00000366563;9606.ENSP00000037243;9606.ENSP00000288828;9606.ENSP00000384651;9606.ENSP00000282185;9606.ENSP00000215832;9606.ENSP00000418447;9606.ENSP00000450742;9606.ENSP00000266458;9606.ENSP00000361202;9606.ENSP00000304895;9606.ENSP00000358548;9606.ENSP00000262039;9606.ENSP00000322159;9606.ENSP00000302564;9606.ENSP00000375872;9606.ENSP00000345344;9606.ENSP00000346437;9606.ENSP00000306253;9606.ENSP00000262850;9606.ENSP00000219476;9606.ENSP00000309845;9606.ENSP00000357625;9606.ENSP00000338990;9606.ENSP00000416126;9606.ENSP00000352157;9606.ENSP00000350785;9606.ENSP00000341698;9606.ENSP00000358335;9606.ENSP00000471914;9606.ENSP00000262291;9606.ENSP00000326340;9606.ENSP00000296003;9606.ENSP00000353483;9606.ENSP00000365016;9606.ENSP00000360290;9606.ENSP00000259400;9606.ENSP00000236671;9606.ENSP00000215730;9606.ENSP00000362092;9606.ENSP00000343313;9606.ENSP00000363942;9606.ENSP00000307272;9606.ENSP00000263125;9606.ENSP00000263025;9606.ENSP00000302486;9606.ENSP00000306866;9606.ENSP00000389338;9606.ENSP00000256078;9606.ENSP00000318313;9606.ENSP00000311318;9606.ENSP00000361021;9606.ENSP00000274335;9606.ENSP00000298552;9606.ENSP00000270202;9606.ENSP00000246792;9606.ENSP00000277746;9606.ENSP00000263826;9606.ENSP00000268035;9606.ENSP00000289104;9606.ENSP00000369899;9606.ENSP00000307305;9606.ENSP00000309591;9606.ENSP00000324856
path:hsa04141	Protein processing in endoplasmic reticulum	9606.ENSP00000351908;9606.ENSP00000381823;9606.ENSP00000310219;9606.ENSP00000265028;9606.ENSP00000284951;9606.ENSP00000365944;9606.ENSP00000353878;9606.ENSP00000265195;9606.ENSP00000338348;9606.ENSP00000335153;9606.ENSP00000363616;9606.ENSP00000359370;9606.ENSP00000363019;9606.ENSP00000262213;9606.ENSP00000384144;9606.ENSP00000256497;9606.ENSP00000247461;9606.ENSP00000409555;9606.ENSP00000346130;9606.ENSP00000401445;9606.ENSP00000259512;9606.ENSP00000392330;9606.ENSP00000274140;9606.ENSP00000219548;9606.ENSP00000364805;9606.ENSP00000385432;9606.ENSP00000380178;9606.ENSP00000355865;9606.ENSP00000359727;9606.ENSP00000312122;9606.ENSP00000286091;9606.ENSP00000251047;9606.ENSP00000364188;9606.ENSP00000364235;9606.ENSP00000260643;9606.ENSP00000299767;9606.ENSP00000381282;9606.ENSP00000368798;9606.ENSP00000295770;9606.ENSP00000321845;9606.ENSP00000365576;9606.ENSP00000345195;9606.ENSP00000243253;9606.ENSP00000256383;9606.ENSP00000346240;9606.ENSP00000296097;9606.ENSP00000341538;9606.ENSP00000362335;9606.ENSP00000291554;9606.ENSP00000364349;9606.ENSP00000369081;9606.ENSP00000365991;9606.ENSP00000379042;9606.ENSP00000329623;9606.ENSP00000264065;9606.ENSP00000337053;9606.ENSP00000357453;9606.ENSP00000254322;9606.ENSP00000263791;9606.ENSP00000420514;9606.ENSP00000279247;9606.ENSP00000376965;9606.ENSP00000326804;9606.ENSP00000346635;9606.ENSP00000354111;9606.ENSP00000337688;9606.ENSP00000347329;9606.ENSP00000295006;9606.ENSP00000380252;9606.ENSP00000244763;9606.ENSP00000261735;9606.ENSP00000447803;9606.ENSP00000185150;9606.ENSP00000424038;9606.ENSP00000363452;9606.ENSP00000320866;9606.ENSP00000252455;9606.ENSP00000307235;9606.ENSP00000380460;9606.ENSP00000227251;9606.ENSP00000216037;9606.ENSP00000158771;9606.ENSP00000366179;9606.ENSP00000247668;9606.ENSP00000222402;9606.ENSP00000199389;9606.ENSP00000317331;9606.ENSP00000262544;9606.ENSP00000276570;9606.ENSP00000350708;9606.ENSP00000318687;9606.ENSP00000265044;9606.ENSP00000354045;9606.ENSP00000280551;9606.ENSP00000324173;9606.ENSP00000451261;9606.ENSP00000331487;9606.ENSP00000227378;9606.ENSP00000250498;9606.ENSP00000263202;9606.ENSP00000345575;9606.ENSP00000310431;9606.ENSP00000356919;9606.ENSP00000344223;9606.ENSP00000326813;9606.ENSP00000369127;9606.ENSP00000255631;9606.ENSP00000237530;9606.ENSP00000298428;9606.ENSP00000343001;9606.ENSP00000369996;9606.ENSP00000272227;9606.ENSP00000226760;9606.ENSP00000364802;9606.ENSP00000367265;9606.ENSP00000381717;9606.ENSP00000352157;9606.ENSP00000336790;9606.ENSP00000318147;9606.ENSP00000357998;9606.ENSP00000381066;9606.ENSP00000338019;9606.ENSP00000325875;9606.ENSP00000467024;9606.ENSP00000348959;9606.ENSP00000320508;9606.ENSP00000259253;9606.ENSP00000318165;9606.ENSP00000301281;9606.ENSP00000353483;9606.ENSP00000231487;9606.ENSP00000296255;9606.ENSP00000366395;9606.ENSP00000314030;9606.ENSP00000296464;9606.ENSP00000247207;9606.ENSP00000306881;9606.ENSP00000293288;9606.ENSP00000303366;9606.ENSP00000290649;9606.ENSP00000365938;9606.ENSP00000418529;9606.ENSP00000233616;9606.ENSP00000389338;9606.ENSP00000223641;9606.ENSP00000327801;9606.ENSP00000351777;9606.ENSP00000216225;9606.ENSP00000357292;9606.ENSP00000233057;9606.ENSP00000376472;9606.ENSP00000221167;9606.ENSP00000340466;9606.ENSP00000300289;9606.ENSP00000295702;9606.ENSP00000280700;9606.ENSP00000265175;9606.ENSP00000360645;9606.ENSP00000200453;9606.ENSP00000347997
path:hsa04142	Lysosome	9606.ENSP00000311962;9606.ENSP00000379680;9606.ENSP00000247933;9606.ENSP00000271651;9606.ENSP00000265598;9606.ENSP00000294507;9606.ENSP00000264079;9606.ENSP00000364782;9606.ENSP00000361562;9606.ENSP00000253719;9606.ENSP00000378364;9606.ENSP00000332247;9606.ENSP00000309415;9606.ENSP00000352522;9606.ENSP00000328789;9606.ENSP00000268097;9606.ENSP00000311300;9606.ENSP00000407193;9606.ENSP00000299427;9606.ENSP00000306920;9606.ENSP00000329757;9606.ENSP00000259470;9606.ENSP00000305692;9606.ENSP00000359699;9606.ENSP00000348019;9606.ENSP00000344055;9606.ENSP00000299314;9606.ENSP00000350911;9606.ENSP00000265686;9606.ENSP00000222219;9606.ENSP00000368965;9606.ENSP00000302728;9606.ENSP00000358777;9606.ENSP00000309376;9606.ENSP00000250244;9606.ENSP00000388996;9606.ENSP00000377148;9606.ENSP00000445677;9606.ENSP00000280560;9606.ENSP00000340118;9606.ENSP00000268695;9606.ENSP00000338777;9606.ENSP00000340409;9606.ENSP00000226578;9606.ENSP00000431605;9606.ENSP00000451112;9606.ENSP00000216124;9606.ENSP00000325369;9606.ENSP00000175091;9606.ENSP00000414904;9606.ENSP00000256658;9606.ENSP00000350199;9606.ENSP00000339801;9606.ENSP00000218516;9606.ENSP00000314508;9606.ENSP00000000412;9606.ENSP00000218758;9606.ENSP00000216366;9606.ENSP00000272902;9606.ENSP00000342070;9606.ENSP00000349687;9606.ENSP00000174653;9606.ENSP00000336666;9606.ENSP00000333298;9606.ENSP00000347408;9606.ENSP00000217131;9606.ENSP00000269122;9606.ENSP00000264896;9606.ENSP00000264595;9606.ENSP00000334052;9606.ENSP00000310998;9606.ENSP00000366673;9606.ENSP00000351520;9606.ENSP00000261304;9606.ENSP00000379891;9606.ENSP00000216336;9606.ENSP00000371294;9606.ENSP00000227266;9606.ENSP00000253856;9606.ENSP00000345344;9606.ENSP00000220166;9606.ENSP00000312442;9606.ENSP00000353073;9606.ENSP00000378394;9606.ENSP00000266031;9606.ENSP00000257857;9606.ENSP00000258145;9606.ENSP00000354608;9606.ENSP00000402301;9606.ENSP00000269228;9606.ENSP00000317445;9606.ENSP00000341344;9606.ENSP00000296468;9606.ENSP00000225927;9606.ENSP00000264914;9606.ENSP00000261416;9606.ENSP00000245541;9606.ENSP00000261722;9606.ENSP00000242285;9606.ENSP00000344155;9606.ENSP00000236671;9606.ENSP00000314606;9606.ENSP00000290949;9606.ENSP00000357981;9606.ENSP00000261842;9606.ENSP00000264649;9606.ENSP00000394863;9606.ENSP00000255194;9606.ENSP00000310832;9606.ENSP00000395473;9606.ENSP00000285393;9606.ENSP00000337354;9606.ENSP00000250092;9606.ENSP00000349437;9606.ENSP00000363603;9606.ENSP00000219345;9606.ENSP00000256997;9606.ENSP00000233202;9606.ENSP00000204679;9606.ENSP00000352603;9606.ENSP00000256637;9606.ENSP00000371152
path:hsa04144	Endocytosis	9606.ENSP00000310219;9606.ENSP00000301765;9606.ENSP00000366746;9606.ENSP00000339824;9606.ENSP00000299138;9606.ENSP00000354772;9606.ENSP00000324287;9606.ENSP00000272102;9606.ENSP00000355651;9606.ENSP00000295685;9606.ENSP00000408236;9606.ENSP00000248070;9606.ENSP00000263245;9606.ENSP00000275493;9606.ENSP00000356602;9606.ENSP00000264710;9606.ENSP00000380795;9606.ENSP00000316779;9606.ENSP00000421380;9606.ENSP00000000233;9606.ENSP00000312262;9606.ENSP00000328062;9606.ENSP00000355217;9606.ENSP00000265428;9606.ENSP00000318016;9606.ENSP00000309415;9606.ENSP00000253699;9606.ENSP00000380413;9606.ENSP00000361803;9606.ENSP00000333547;9606.ENSP00000416935;9606.ENSP00000352918;9606.ENSP00000251968;9606.ENSP00000304697;9606.ENSP00000363318;9606.ENSP00000297044;9606.ENSP00000264952;9606.ENSP00000386884;9606.ENSP00000405575;9606.ENSP00000268058;9606.ENSP00000317468;9606.ENSP00000281187;9606.ENSP00000364805;9606.ENSP00000367299;9606.ENSP00000379712;9606.ENSP00000327116;9606.ENSP00000369981;9606.ENSP00000264202;9606.ENSP00000391372;9606.ENSP00000273047;9606.ENSP00000245796;9606.ENSP00000265062;9606.ENSP00000264122;9606.ENSP00000263559;9606.ENSP00000368831;9606.ENSP00000342793;9606.ENSP00000354947;9606.ENSP00000216223;9606.ENSP00000324205;9606.ENSP00000319635;9606.ENSP00000354621;9606.ENSP00000292303;9606.ENSP00000264033;9606.ENSP00000445677;9606.ENSP00000432279;9606.ENSP00000158762;9606.ENSP00000434442;9606.ENSP00000287727;9606.ENSP00000454071;9606.ENSP00000346733;9606.ENSP00000399168;9606.ENSP00000259477;9606.ENSP00000315662;9606.ENSP00000335333;9606.ENSP00000239440;9606.ENSP00000339191;9606.ENSP00000365817;9606.ENSP00000411825;9606.ENSP00000369293;9606.ENSP00000297265;9606.ENSP00000363482;9606.ENSP00000345530;9606.ENSP00000376609;9606.ENSP00000366005;9606.ENSP00000256682;9606.ENSP00000337853;9606.ENSP00000320516;9606.ENSP00000308137;9606.ENSP00000347314;9606.ENSP00000449241;9606.ENSP00000351905;9606.ENSP00000302239;9606.ENSP00000320924;9606.ENSP00000380998;9606.ENSP00000292408;9606.ENSP00000332973;9606.ENSP00000331342;9606.ENSP00000365891;9606.ENSP00000326238;9606.ENSP00000292807;9606.ENSP00000324810;9606.ENSP00000353224;9606.ENSP00000263088;9606.ENSP00000263904;9606.ENSP00000351926;9606.ENSP00000345689;9606.ENSP00000353444;9606.ENSP00000263780;9606.ENSP00000307078;9606.ENSP00000352498;9606.ENSP00000298223;9606.ENSP00000363921;9606.ENSP00000360985;9606.ENSP00000302895;9606.ENSP00000269886;9606.ENSP00000248901;9606.ENSP00000307634;9606.ENSP00000240079;9606.ENSP00000223500;9606.ENSP00000358126;9606.ENSP00000342755;9606.ENSP00000269122;9606.ENSP00000317578;9606.ENSP00000265382;9606.ENSP00000347839;9606.ENSP00000314414;9606.ENSP00000383199;9606.ENSP00000344742;9606.ENSP00000020673;9606.ENSP00000320543;9606.ENSP00000363458;9606.ENSP00000223023;9606.ENSP00000324127;9606.ENSP00000227378;9606.ENSP00000350941;9606.ENSP00000259951;9606.ENSP00000251775;9606.ENSP00000228825;9606.ENSP00000219255;9606.ENSP00000313391;9606.ENSP00000408979;9606.ENSP00000381129;9606.ENSP00000318629;9606.ENSP00000380921;9606.ENSP00000413234;9606.ENSP00000365402;9606.ENSP00000244040;9606.ENSP00000366988;9606.ENSP00000360798;9606.ENSP00000263277;9606.ENSP00000253794;9606.ENSP00000360672;9606.ENSP00000304565;9606.ENSP00000204566;9606.ENSP00000298316;9606.ENSP00000263270;9606.ENSP00000364133;9606.ENSP00000282633;9606.ENSP00000229340;9606.ENSP00000338769;9606.ENSP00000309845;9606.ENSP00000364802;9606.ENSP00000262160;9606.ENSP00000300935;9606.ENSP00000337159;9606.ENSP00000373399;9606.ENSP00000348593;9606.ENSP00000330408;9606.ENSP00000220325;9606.ENSP00000453785;9606.ENSP00000262215;9606.ENSP00000417281;9606.ENSP00000363392;9606.ENSP00000254950;9606.ENSP00000393379;9606.ENSP00000261890;9606.ENSP00000350876;9606.ENSP00000400175;9606.ENSP00000268933;9606.ENSP00000267202;9606.ENSP00000281419;9606.ENSP00000262477;9606.ENSP00000388169;9606.ENSP00000242285;9606.ENSP00000262435;9606.ENSP00000320416;9606.ENSP00000359000;9606.ENSP00000377233;9606.ENSP00000347464;9606.ENSP00000433511;9606.ENSP00000341940;9606.ENSP00000324491;9606.ENSP00000314458;9606.ENSP00000354398;9606.ENSP00000347890;9606.ENSP00000363998;9606.ENSP00000247207;9606.ENSP00000359484;9606.ENSP00000230085;9606.ENSP00000348602;9606.ENSP00000257290;9606.ENSP00000410294;9606.ENSP00000357883;9606.ENSP00000269260;9606.ENSP00000334876;9606.ENSP00000378735;9606.ENSP00000367830;9606.ENSP00000366565;9606.ENSP00000317955;9606.ENSP00000273221;9606.ENSP00000314615;9606.ENSP00000263168;9606.ENSP00000361640;9606.ENSP00000362014;9606.ENSP00000409581;9606.ENSP00000252725;9606.ENSP00000295683;9606.ENSP00000262942;9606.ENSP00000353472;9606.ENSP00000222693;9606.ENSP00000312837;9606.ENSP00000238497;9606.ENSP00000217402;9606.ENSP00000274710;9606.ENSP00000349437;9606.ENSP00000258098;9606.ENSP00000331201;9606.ENSP00000350297;9606.ENSP00000295797;9606.ENSP00000268035;9606.ENSP00000378338;9606.ENSP00000310440;9606.ENSP00000352802;9606.ENSP00000270279;9606.ENSP00000310620;9606.ENSP00000325594;9606.ENSP00000343144;9606.ENSP00000262305;9606.ENSP00000386878
path:hsa04145	Phagosome	9606.ENSP00000355751;9606.ENSP00000308165;9606.ENSP00000364076;9606.ENSP00000378786;9606.ENSP00000304891;9606.ENSP00000364034;9606.ENSP00000259818;9606.ENSP00000248437;9606.ENSP00000229829;9606.ENSP00000316228;9606.ENSP00000332247;9606.ENSP00000293379;9606.ENSP00000441691;9606.ENSP00000352522;9606.ENSP00000304236;9606.ENSP00000247461;9606.ENSP00000302569;9606.ENSP00000364114;9606.ENSP00000315477;9606.ENSP00000329757;9606.ENSP00000356946;9606.ENSP00000272238;9606.ENSP00000261693;9606.ENSP00000393566;9606.ENSP00000337459;9606.ENSP00000245907;9606.ENSP00000303242;9606.ENSP00000265686;9606.ENSP00000260356;9606.ENSP00000273047;9606.ENSP00000265062;9606.ENSP00000358777;9606.ENSP00000349960;9606.ENSP00000243253;9606.ENSP00000341538;9606.ENSP00000261023;9606.ENSP00000253413;9606.ENSP00000302194;9606.ENSP00000333326;9606.ENSP00000217133;9606.ENSP00000399168;9606.ENSP00000309124;9606.ENSP00000318697;9606.ENSP00000431605;9606.ENSP00000331514;9606.ENSP00000271450;9606.ENSP00000365817;9606.ENSP00000294800;9606.ENSP00000318197;9606.ENSP00000222271;9606.ENSP00000000412;9606.ENSP00000283243;9606.ENSP00000366005;9606.ENSP00000380308;9606.ENSP00000339168;9606.ENSP00000380334;9606.ENSP00000361400;9606.ENSP00000234396;9606.ENSP00000347714;9606.ENSP00000382982;9606.ENSP00000341289;9606.ENSP00000397082;9606.ENSP00000276390;9606.ENSP00000379203;9606.ENSP00000367851;9606.ENSP00000296181;9606.ENSP00000320866;9606.ENSP00000333298;9606.ENSP00000353224;9606.ENSP00000345689;9606.ENSP00000262017;9606.ENSP00000353444;9606.ENSP00000261623;9606.ENSP00000281087;9606.ENSP00000339398;9606.ENSP00000289473;9606.ENSP00000307513;9606.ENSP00000339730;9606.ENSP00000369784;9606.ENSP00000259951;9606.ENSP00000398890;9606.ENSP00000273398;9606.ENSP00000301072;9606.ENSP00000262039;9606.ENSP00000346206;9606.ENSP00000219150;9606.ENSP00000356918;9606.ENSP00000383115;9606.ENSP00000253856;9606.ENSP00000339001;9606.ENSP00000264380;9606.ENSP00000345344;9606.ENSP00000365402;9606.ENSP00000298428;9606.ENSP00000356505;9606.ENSP00000296585;9606.ENSP00000381167;9606.ENSP00000260010;9606.ENSP00000390020;9606.ENSP00000361366;9606.ENSP00000336799;9606.ENSP00000258198;9606.ENSP00000328808;9606.ENSP00000301071;9606.ENSP00000427941;9606.ENSP00000262101;9606.ENSP00000320130;9606.ENSP00000371376;9606.ENSP00000363976;9606.ENSP00000357362;9606.ENSP00000363054;9606.ENSP00000363162;9606.ENSP00000290949;9606.ENSP00000239761;9606.ENSP00000273130;9606.ENSP00000357981;9606.ENSP00000216442;9606.ENSP00000317955;9606.ENSP00000363089;9606.ENSP00000408146;9606.ENSP00000054666;9606.ENSP00000358165;9606.ENSP00000264649;9606.ENSP00000223641;9606.ENSP00000353472;9606.ENSP00000303351;9606.ENSP00000285393;9606.ENSP00000305810;9606.ENSP00000363079;9606.ENSP00000264071;9606.ENSP00000318916;9606.ENSP00000320295;9606.ENSP00000225275;9606.ENSP00000331201;9606.ENSP00000348965;9606.ENSP00000369703;9606.ENSP00000351497;9606.ENSP00000301336
path:hsa04146	Peroxisome	9606.ENSP00000323811;9606.ENSP00000380251;9606.ENSP00000368727;9606.ENSP00000225873;9606.ENSP00000317721;9606.ENSP00000263038;9606.ENSP00000303511;9606.ENSP00000228476;9606.ENSP00000407401;9606.ENSP00000233545;9606.ENSP00000221418;9606.ENSP00000310688;9606.ENSP00000231887;9606.ENSP00000360569;9606.ENSP00000420914;9606.ENSP00000296869;9606.ENSP00000267842;9606.ENSP00000316339;9606.ENSP00000315680;9606.ENSP00000182377;9606.ENSP00000346874;9606.ENSP00000356022;9606.ENSP00000321271;9606.ENSP00000363614;9606.ENSP00000295030;9606.ENSP00000356563;9606.ENSP00000281455;9606.ENSP00000379669;9606.ENSP00000350012;9606.ENSP00000359233;9606.ENSP00000264167;9606.ENSP00000230792;9606.ENSP00000278060;9606.ENSP00000339787;9606.ENSP00000333664;9606.ENSP00000307697;9606.ENSP00000349396;9606.ENSP00000265322;9606.ENSP00000331106;9606.ENSP00000248633;9606.ENSP00000293217;9606.ENSP00000241052;9606.ENSP00000259407;9606.ENSP00000381654;9606.ENSP00000265462;9606.ENSP00000386385;9606.ENSP00000260985;9606.ENSP00000270142;9606.ENSP00000217455;9606.ENSP00000218104;9606.ENSP00000300056;9606.ENSP00000358312;9606.ENSP00000413575;9606.ENSP00000357452;9606.ENSP00000302620;9606.ENSP00000349016;9606.ENSP00000357051;9606.ENSP00000357920;9606.ENSP00000228510;9606.ENSP00000327251;9606.ENSP00000390722;9606.ENSP00000348429;9606.ENSP00000349543;9606.ENSP00000268533;9606.ENSP00000348775;9606.ENSP00000221480;9606.ENSP00000371517;9606.ENSP00000326219;9606.ENSP00000331897;9606.ENSP00000241041;9606.ENSP00000355607;9606.ENSP00000369461;9606.ENSP00000419975;9606.ENSP00000219481;9606.ENSP00000430269;9606.ENSP00000368066;9606.ENSP00000262746;9606.ENSP00000315013;9606.ENSP00000262430;9606.ENSP00000247712
